TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-12-31,2025-12-31,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5120.45,5187.50,5120.45,5170.30,5166.45,5142.40,,5170.00,,,4178,21588841.00,830,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,704.75,720.00,703.90,717.10,718.00,703.90,,717.55,,,14507,10333866.00,1042,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,894.95,913.10,893.45,909.65,908.35,894.90,,909.55,,,42103,38147055.00,3697,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,28.67,29.00,28.14,28.58,28.58,28.53,,28.58,,,24737,709004.00,175,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,50.15,53.00,50.00,52.52,52.52,50.66,,52.52,,,59472,3099827.00,438,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.43,3.45,3.34,3.36,3.38,3.40,,3.36,,,27945,94033.00,30,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.81,4.85,4.54,4.69,4.70,4.66,,4.69,,,17408,80789.00,76,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.89,8.90,8.50,8.62,8.62,8.40,,8.62,,,6566,57805.00,27,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,131.50,134.00,131.05,133.25,133.25,131.45,,133.30,,,29594,3934866.00,422,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,329.00,329.15,314.40,325.00,325.00,317.85,,325.30,,,3498,1129056.00,104,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6139.00,6154.00,6044.00,6141.60,6154.00,6051.00,,6141.00,,,807,4927213.00,309,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,42.50,44.00,42.00,43.38,43.38,42.54,,43.38,,,120530,5222685.00,401,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,470.10,480.50,470.10,477.60,474.05,473.95,,477.25,,,1158,551257.00,78,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,18.15,18.75,18.15,18.54,18.56,18.18,,18.56,,,317804,5881783.00,747,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,19998.95,20978.90,19733.45,20556.95,20556.95,19840.95,,20565.45,,,14153,289777393.00,5006,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,994.25,994.25,978.35,986.65,986.65,989.30,,986.80,,,441735,434474998.00,13661,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,436.50,446.70,436.50,444.70,442.30,437.00,,444.40,,,11004,4882318.00,497,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,685.60,694.10,685.00,687.85,691.00,685.55,,688.80,,,11982,8255279.00,526,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1637.00,1683.00,1634.10,1670.75,1677.90,1637.20,,1674.75,,,3511,5802730.00,699,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3562.05,3627.40,3562.00,3577.05,3577.05,3599.90,,3595.50,,,43,154751.00,9,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,3889.15,3999.00,3870.65,3940.35,3940.35,3860.20,,3957.15,,,1187,4649113.00,289,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,937.10,946.35,937.10,942.75,945.00,937.55,,943.00,,,2344,2208436.00,246,F1,1,,,,,
2025-12-31,2025-12-31,CM,BSE,STK,500048,INE258A01024,BEML,A,,,,,BEML LTD.,1831.05,1885.95,1831.05,1860.35,1860.35,1832.65,,1859.95,,,14668,27365242.00,1717,F1,1,,,,,
