TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-10-06,2025-10-06,CM,BSE,STK,100112,INE062A01020,SBIN#,A,,,,,STATE BANK OF INDIA,870.00,870.00,860.00,874.05,860.00,867.05,,,,,2,1730.00,2,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,132667,INE040H01021,SUZLON#,A,,,,,SUZLON ENERGY LTD.,54.00,54.00,54.00,54.12,54.00,54.48,,,,,4,216.00,1,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5167.55,5242.85,5167.55,5216.50,5233.00,5182.35,,5217.95,,,4050,21108152.00,1091,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,872.95,872.95,825.80,832.00,832.00,880.40,,831.05,,,67628,56991446.00,2769,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1005.00,1012.00,990.60,1005.10,1005.10,999.35,,1005.70,,,56681,56797954.00,3647,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,34.05,37.99,33.80,37.26,37.26,34.05,,37.26,,,366282,13385501.00,1022,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,56.29,56.48,54.70,55.17,55.17,55.11,,55.17,,,118891,6592734.00,929,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.65,4.68,4.55,4.68,4.68,4.60,,4.62,,,3940,18279.00,18,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.26,5.44,5.21,5.30,5.30,5.16,,5.30,,,24933,132676.00,116,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.18,8.18,8.01,8.05,8.05,8.33,,8.05,,,2395,19367.00,25,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,176.05,180.55,176.05,177.55,176.55,177.25,,177.75,,,49460,8807997.00,1005,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,324.55,331.00,323.60,331.00,331.00,324.55,,331.10,,,153,50191.00,11,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6249.45,6249.45,6022.00,6053.00,6051.85,6134.00,,6055.70,,,1587,9615924.00,436,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,33.55,35.15,33.00,33.29,33.29,34.53,,33.29,,,12016,402790.00,160,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,544.45,547.00,541.00,543.45,542.55,543.55,,542.45,,,6124,3331740.00,344,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.67,20.79,20.23,20.29,20.29,20.67,,20.27,,,533955,10914304.00,2054,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,16794.50,16802.95,16260.00,16333.30,16333.30,16794.50,,16333.00,,,3435,56473439.00,1173,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,990.50,1023.00,990.50,1008.90,1008.90,989.65,,1008.90,,,276964,280247010.00,8727,F1,1,,,,,
2025-10-06,2025-10-06,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,465.10,481.60,465.10,475.30,475.30,464.80,,475.60,,,20229,9619689.00,1176,F1,1,,,,,
