TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-01,2025-08-01,CM,BSE,STK,132155,INE129A01019,GAIL#,A,,,,,GAIL INDIA,177.00,177.00,177.00,174.30,177.00,177.55,,,,,1,177.00,1,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5512.15,5523.30,5365.35,5397.45,5397.45,5511.40,,5388.50,,,23520,127729009.00,5162,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,719.20,720.10,705.15,708.00,710.00,719.20,,707.10,,,15265,10858741.00,1125,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,964.00,968.95,951.45,953.85,953.85,963.75,,953.90,,,47199,45280351.00,4598,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,33.10,34.00,32.65,32.97,32.97,33.16,,32.97,,,71016,2362909.00,213,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.00,53.39,52.17,52.70,52.70,53.21,,52.70,,,52418,2749942.00,398,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.14,5.15,5.14,5.14,5.14,5.24,,5.17,,,13736,70604.00,21,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.22,5.69,5.21,5.24,5.29,5.21,,5.24,,,32890,177962.00,101,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.00,9.40,8.75,8.77,9.00,8.95,,8.77,,,3519,31515.00,37,F1,1,,,,,
2025-08-01,2025-08-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,174.95,174.95,163.45,164.40,164.40,170.60,,164.42,,,99680,16648449.00,1163,F1,1,,,,,
