TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-10,2025-09-10,CM,BSE,STK,132822,INE669E01016,IDEA#,A,,,,,VODAFONE IDEA  LIMITED,7.30,7.40,7.30,7.33,7.40,7.27,,,,,2,14.00,2,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5125.00,5194.90,5124.05,5163.80,5179.75,5131.15,,5161.90,,,2846,14721545.00,657,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,700.00,707.70,700.00,701.45,703.15,702.05,,701.90,,,8066,5663864.00,571,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1023.00,1037.50,1022.00,1034.00,1034.00,1022.00,,1034.45,,,23342,24056506.00,1308,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,31.63,32.34,31.63,31.89,31.89,31.84,,31.89,,,31581,1009923.00,190,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,51.40,51.40,49.55,50.00,50.00,48.85,,50.00,,,87974,4432542.00,517,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.00,5.13,5.00,5.00,5.00,5.10,,5.03,,,17253,86947.00,39,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.49,5.49,5.29,5.33,5.36,5.28,,5.33,,,15304,82421.00,73,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.00,9.04,8.55,8.98,8.97,8.76,,8.98,,,7278,64960.00,34,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,176.50,191.00,176.50,188.60,188.60,175.80,,188.25,,,456157,84879484.00,6480,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,340.00,356.45,339.95,355.90,356.45,339.50,,355.75,,,19410,6854578.00,361,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6399.00,6456.10,6354.50,6438.70,6426.95,6353.45,,6421.00,,,1386,8889619.00,317,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.55,37.49,36.02,36.55,36.55,36.27,,36.55,,,17717,647120.00,179,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,579.00,618.40,567.15,585.35,583.60,568.05,,585.85,,,56147,33745910.00,2652,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,20.81,21.16,20.70,20.90,20.90,20.75,,20.88,,,914698,19151483.00,2382,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18300.00,18598.00,17920.00,18342.55,18342.55,18166.10,,18360.00,,,14526,265804437.00,4562,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,953.95,969.50,947.70,968.05,968.85,948.10,,967.95,,,279991,269450473.00,9434,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,519.60,528.25,519.60,525.40,525.40,519.45,,525.45,,,16406,8587204.00,784,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,619.45,629.25,613.05,619.75,619.75,620.75,,620.15,,,14754,9156601.00,1135,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1785.00,1810.90,1785.00,1792.25,1787.10,1781.40,,1793.60,,,3115,5599328.00,373,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3647.80,3647.90,3647.80,3647.90,3647.90,3641.70,,3647.90,,,2,7295.00,2,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4616.55,4674.90,4601.00,4627.95,4612.05,4614.50,,4627.90,,,491,2277444.00,150,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1248.90,1248.90,1227.50,1240.15,1241.00,1233.45,,1239.70,,,4481,5544075.00,521,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4063.90,4102.00,4046.65,4057.70,4075.00,4045.70,,4064.20,,,8403,34191124.00,928,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,373.30,389.00,373.20,388.00,388.00,372.15,,388.05,,,2493999,954887191.00,26905,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,105.00,107.00,105.00,106.15,106.50,105.55,,106.20,,,16593,1760206.00,368,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500058,INE819C01011,BIHSPONG,XT,,,,,BIHAR SPONGE IRON LTD.,13.70,14.24,13.26,14.17,14.17,13.95,,14.17,,,19197,260776.00,64,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500059,INE071A01013,BILVYAPAR,T,,,,,BIL VYAPAR LIMITED,12.99,12.99,12.32,12.35,12.32,12.95,,12.41,,,3767,46869.00,7,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,T,,,,,Birla Cable Limited,159.30,163.00,157.85,159.75,161.40,157.15,,159.61,,,3914,626827.00,50,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1900.00,1907.50,1876.80,1889.85,1890.00,1887.25,,1889.70,,,9921,18740950.00,1337,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13788.85,14100.00,13665.05,14062.50,14000.00,13789.70,,14062.50,,,162,2252044.00,67,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,355.00,355.00,340.70,347.45,349.90,352.55,,347.45,,,897,312196.00,42,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,87.05,87.05,83.66,84.05,83.66,86.08,,84.24,,,6537,555619.00,158,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,341.05,347.45,333.95,336.05,338.75,345.90,,335.70,,,579,197462.00,93,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,26.49,28.27,25.28,26.31,26.31,27.28,,26.26,,,191494,5118537.00,1318,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,158.05,163.00,158.05,161.05,161.05,158.05,,161.11,,,122143,19653351.00,3015,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,538.00,548.00,536.55,544.80,544.80,537.85,,545.10,,,38467,20902380.00,954,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,427.00,430.85,421.10,422.35,422.35,426.70,,422.25,,,111272,47420670.00,2776,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1547.05,1570.45,1547.05,1563.70,1563.70,1551.85,,1563.80,,,12462,19461135.00,1489,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,540.00,590.00,540.00,576.10,557.10,580.30,,576.50,,,1779,1025397.00,86,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4930.55,5082.90,4930.55,5060.95,5074.00,4992.35,,5058.10,,,1231,6216389.00,384,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,747.80,770.00,745.50,769.05,769.05,740.05,,768.95,,,317693,241590560.00,9303,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,546.25,549.05,543.55,547.45,547.45,544.40,,547.50,,,43927,23975287.00,1931,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,380.15,380.35,376.45,378.05,377.50,377.75,,378.15,,,11369,4304142.00,1451,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,307.30,313.70,301.95,312.45,312.45,298.70,,312.65,,,35991,11112130.00,1375,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,215.00,220.75,214.05,219.95,219.95,214.55,,220.02,,,688240,150466400.00,7692,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,391.45,394.00,389.00,392.65,392.60,389.75,,392.45,,,65136,25500566.00,1209,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,53.22,55.15,53.19,53.52,53.52,52.93,,53.51,,,527604,28510713.00,2800,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500108,INE153A01019,MTNL,B,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,44.50,45.25,44.42,44.87,44.87,44.36,,44.87,,,196517,8807887.00,1349,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,125.55,128.70,125.55,126.95,126.95,125.50,,127.01,,,132127,16833978.00,1485,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,723.20,743.45,720.00,724.90,727.25,722.70,,725.35,,,42978,31407656.00,1718,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,811.20,824.50,810.20,818.30,818.30,808.95,,818.20,,,489810,401025566.00,19837,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,129.85,131.50,129.25,129.70,129.70,129.60,,129.72,,,347510,45298603.00,4400,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500114,INE280A01028,TITAN,A,,,,,TITAN COMPANY LIMITED,3630.30,3644.95,3608.00,3619.30,3621.50,3629.45,,3620.60,,,9122,33018321.00,1484,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500116,INE008A01015,IDBI,A,,,,,IDBI BANK LTD.,92.18,96.19,91.75,94.77,94.77,92.37,,94.76,,,1260430,119197378.00,7608,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500117,INE500A01029,DCW,A,,,,,DCW LTD.,75.90,75.90,73.85,74.17,74.23,73.96,,74.20,,,21988,1636665.00,246,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500119,INE041A01016,DHAMPURSUG,B,,,,,DHAMPUR SUGAR MILLS LTD.,134.80,135.55,133.40,133.90,134.40,134.10,,134.38,,,4866,653642.00,234,F1,1,,,,,
2025-09-10,2025-09-10,CM,BSE,STK,500120,INE591D01014,DIAMINESQ,B,,,,,DIAMINES & CHEMICALS LTD.,355.00,364.10,353.65,355.55,359.00,360.55,,354.95,,,629,225638.00,143,F1,1,,,,,
