TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-08-23,2024-08-23,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7869.95,7901.70,7779.80,7798.95,7798.95,7849.10,,7795.80,,,1292,10148018.00,392,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,810.00,810.00,796.00,798.60,799.00,810.65,,797.75,,,10821,8661465.00,836,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1550.00,1555.00,1524.50,1527.95,1526.00,1547.95,,1527.35,,,17778,27259362.00,1696,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,63.16,64.00,61.50,61.88,61.99,63.34,,61.88,,,103159,6476220.00,520,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,101.85,102.80,99.30,101.00,100.95,100.85,,101.00,,,166425,16901525.00,1388,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.18,10.18,9.82,9.94,9.97,10.04,,9.96,,,46140,461123.00,85,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.19,8.19,7.78,8.00,7.96,8.03,,8.00,,,68947,552681.00,213,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.40,12.40,11.62,11.96,11.97,11.91,,11.96,,,19905,235544.00,66,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,217.00,229.80,217.00,220.60,220.60,220.20,,220.56,,,171495,38462824.00,2858,F1,1,,,,,
2024-08-23,2024-08-23,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,179.65,180.20,176.25,176.45,176.25,174.30,,180.54,,,36,6432.00,11,F1,1,,,,,
