TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-02,2024-12-02,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7306.65,7505.00,7306.65,7486.55,7486.55,7427.30,,7490.65,,,9662,71812826.00,2533,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,886.05,893.80,830.00,835.75,835.75,908.20,,836.75,,,97383,82225472.00,4316,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1285.05,1300.00,1264.30,1290.85,1290.85,1280.75,,1290.75,,,49671,63637867.00,3545,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,57.00,59.00,55.51,58.72,58.50,57.16,,58.72,,,60320,3489166.00,367,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,75.27,78.15,74.17,77.22,77.22,74.61,,77.22,,,88390,6745419.00,710,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.89,10.00,9.40,9.44,9.40,9.89,,9.40,,,21245,204566.00,54,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.16,7.23,7.05,7.16,7.16,7.11,,7.16,,,28847,205725.00,303,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.27,11.32,11.06,11.25,11.22,11.05,,11.25,,,2231,25016.00,33,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,211.00,215.90,209.85,214.45,214.45,211.30,,214.20,,,100286,21404826.00,1422,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,198.90,199.85,198.00,198.05,198.05,201.45,,210.05,,,36,7133.00,9,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7135.05,7391.90,7135.05,7359.25,7363.90,7297.30,,7353.75,,,1108,8129217.00,238,F1,1,,,,,
2024-12-02,2024-12-02,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,38.36,40.00,38.00,38.33,38.01,38.36,,38.33,,,78857,3065726.00,550,F1,1,,,,,
