TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-19,2025-05-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5870.00,5911.00,5825.80,5836.50,5836.50,5825.80,,5838.00,,,11398,66815345.00,2771,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,866.45,911.00,846.65,905.40,905.40,867.75,,905.95,,,162204,143397529.00,5510,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1053.50,1061.85,1030.50,1034.85,1034.85,1035.75,,1034.60,,,93029,97284048.00,5414,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,39.80,40.44,38.65,38.93,38.93,39.28,,38.93,,,116756,4589203.00,358,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,61.65,61.75,60.12,61.28,61.28,61.22,,61.28,,,50547,3096873.00,512,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.46,4.46,4.36,4.42,4.41,4.38,,4.39,,,30608,135705.00,75,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.77,4.80,4.53,4.73,4.79,4.66,,4.73,,,53019,245602.00,168,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.00,11.00,10.80,11.00,11.00,11.00,,11.00,,,26169,287388.00,28,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,144.70,148.70,144.15,146.45,146.45,143.80,,146.41,,,214675,31447820.00,3126,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,354.50,354.50,354.50,354.50,354.50,354.50,,356.00,,,3,1063.00,2,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6820.45,6919.90,6765.00,6843.05,6831.00,6781.95,,6841.00,,,1724,11810275.00,479,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,34.74,35.10,32.25,32.90,32.85,34.62,,32.90,,,42430,1426177.00,315,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,673.05,679.60,658.50,666.90,670.15,671.85,,666.30,,,7319,4907252.00,457,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,23.10,23.88,22.72,23.23,23.23,22.97,,23.23,,,2643435,61832787.00,7688,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,10952.20,11031.90,10580.00,10612.25,10620.00,10952.20,,10613.50,,,5764,61724088.00,1537,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9199.95,9275.00,9174.90,9254.40,9254.40,9166.90,,9255.50,,,21285,196777062.00,4012,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,564.40,573.00,553.50,558.55,559.00,558.20,,558.90,,,24096,13540215.00,1215,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,480.00,495.15,469.00,495.15,495.15,412.65,,494.55,,,173154,85268041.00,1990,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2125.10,2181.80,2115.05,2173.00,2176.90,2144.65,,2173.30,,,5340,11503036.00,729,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,4399.95,4399.95,4210.05,4267.95,4350.00,4282.15,,4286.90,,,336,1437353.00,70,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4596.35,4958.10,4565.70,4899.35,4899.35,4572.75,,4902.80,,,8531,40854392.00,1869,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1256.00,1259.00,1239.35,1243.65,1239.50,1248.55,,1244.80,,,7525,9403862.00,932,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3678.45,3848.00,3677.40,3700.50,3700.50,3659.15,,3701.50,,,77350,290359047.00,8690,F1,1,,,,,
2025-05-19,2025-05-19,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,373.40,373.50,362.45,363.55,363.55,363.90,,363.75,,,4224253,1551971075.00,51453,F1,1,,,,,
