TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-08,2025-05-08,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5401.50,5429.20,5228.00,5273.45,5273.45,5399.50,,5287.00,,,12650,67721365.00,3018,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,790.55,855.00,790.05,800.05,800.05,790.00,,798.55,,,362468,300218147.00,8905,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,943.00,1005.00,943.00,963.25,963.25,942.90,,963.20,,,339256,332201533.00,13002,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.78,36.78,35.25,35.38,35.38,35.64,,35.38,,,41659,1488870.00,298,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,54.00,57.00,54.00,55.41,55.41,54.09,,55.41,,,53655,2995475.00,439,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.71,4.71,4.71,4.71,4.71,4.80,,4.63,,,16417,77324.00,15,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.50,4.63,4.31,4.41,4.40,4.57,,4.41,,,17839,78303.00,89,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.39,11.39,10.01,10.60,10.59,11.04,,10.60,,,13079,141345.00,79,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,126.30,131.30,126.00,127.15,127.15,127.40,,127.21,,,40442,5218223.00,690,F1,1,,,,,
2025-05-08,2025-05-08,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6979.95,6979.95,6688.00,6814.95,6796.50,6877.20,,6831.00,,,4431,30211043.00,1214,F1,1,,,,,
