TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-27,2025-06-27,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6015.25,6174.85,6015.25,6069.60,6070.35,6015.20,,6069.50,,,10518,64183176.00,2575,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,830.10,846.00,771.00,782.55,782.55,825.75,,781.20,,,125069,100903057.00,5171,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,971.00,983.90,960.00,962.75,962.75,969.45,,962.10,,,65458,63594234.00,6005,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.39,38.19,35.73,37.35,37.35,36.19,,37.35,,,95967,3567475.00,458,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.20,55.20,54.35,54.80,54.80,55.15,,54.80,,,46280,2536020.00,439,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.09,4.19,4.06,4.17,4.17,4.14,,4.15,,,24067,98611.00,50,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.60,5.00,4.60,4.81,4.81,4.81,,4.81,,,11342,54742.00,72,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.67,9.67,9.11,9.37,9.20,9.27,,9.37,,,5273,49804.00,64,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,158.60,163.90,157.30,162.65,162.65,157.05,,162.75,,,168548,27242080.00,2222,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,367.90,367.90,348.00,351.65,366.35,360.00,,353.70,,,13,4691.00,6,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7307.05,7454.90,7291.00,7402.10,7358.50,7317.40,,7415.00,,,1047,7747540.00,354,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,38.62,40.75,38.60,39.78,39.60,38.43,,39.78,,,106700,4249566.00,330,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,676.10,688.00,676.10,684.10,684.65,680.40,,685.00,,,6325,4321072.00,467,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,24.51,26.45,24.51,25.91,25.91,24.49,,25.92,,,4721396,121581093.00,14531,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,14150.00,14571.00,14127.00,14498.10,14498.10,14123.45,,14500.00,,,12445,179314378.00,3243,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,952.80,958.95,936.10,946.55,946.55,951.45,,947.00,,,421501,397473629.00,8398,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,599.60,599.60,587.70,590.40,591.00,588.65,,590.05,,,10866,6430044.00,554,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,584.40,595.90,582.15,588.40,590.00,588.05,,589.15,,,16499,9729513.00,775,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2365.00,2415.00,2352.95,2399.15,2415.00,2335.30,,2397.60,,,4182,9973504.00,672,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,4099.00,4099.00,3899.00,3899.00,3899.00,3902.05,,3929.20,,,170,681906.00,13,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,5009.00,5221.35,5009.00,5106.25,5114.05,5018.50,,5109.00,,,3916,20108016.00,881,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1232.15,1234.00,1221.00,1231.85,1227.00,1223.10,,1231.20,,,2311,2836705.00,266,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,4469.95,4520.00,4408.00,4428.35,4428.35,4447.60,,4426.00,,,22691,101280979.00,2361,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,410.95,416.80,409.65,414.95,414.95,410.05,,414.50,,,453054,187564412.00,7232,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,117.20,118.00,115.70,116.20,116.20,116.80,,116.04,,,8102,949642.00,212,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,15.41,17.00,15.33,15.54,15.54,15.61,,15.54,,,62772,995394.00,167,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,11.66,11.76,11.18,11.25,11.25,11.54,,11.24,,,11316,128811.00,53,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,T,,,,,Birla Cable Limited,184.95,185.00,182.10,182.75,182.60,182.05,,181.97,,,2403,442224.00,53,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,1664.00,1683.50,1617.00,1628.10,1635.70,1660.40,,1624.10,,,15915,26241809.00,1578,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14088.95,14473.90,13855.10,14210.55,14394.95,14054.40,,14210.55,,,215,3052154.00,50,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,381.10,388.95,381.10,382.10,383.00,381.00,,382.10,,,5630,2155883.00,37,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,91.40,94.00,91.40,92.55,92.55,91.43,,92.55,,,22237,2068071.00,469,F1,1,,,,,
2025-06-27,2025-06-27,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,381.05,390.90,376.15,379.40,385.00,388.70,,378.40,,,1369,522233.00,145,F1,1,,,,,
