TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-09-16,2025-09-16,CM,BSE,STK,132822,INE669E01016,IDEA#,A,,,,,VODAFONE IDEA  LIMITED,8.00,8.00,8.00,7.94,8.00,8.15,,,,,5,40.00,1,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5348.00,5377.85,5314.90,5349.60,5351.20,5338.95,,5349.00,,,12756,68253241.00,1726,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,757.85,819.25,753.60,799.30,808.00,756.00,,800.35,,,833544,671122044.00,23422,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1031.35,1058.00,1031.35,1036.80,1036.80,1035.25,,1036.75,,,66893,69920363.00,4378,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,32.30,32.50,30.60,30.82,30.80,32.05,,30.82,,,244610,7607536.00,1021,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,63.51,63.51,58.57,59.22,59.22,62.92,,59.22,,,388741,23539131.00,3532,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.04,5.04,4.90,4.96,4.96,5.00,,4.98,,,5543,27222.00,14,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.33,5.47,5.23,5.26,5.26,5.33,,5.26,,,28450,150070.00,105,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.68,8.68,8.13,8.29,8.13,8.51,,8.29,,,34119,286547.00,65,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,183.55,191.20,183.55,185.20,185.20,185.40,,185.00,,,140840,26455353.00,2268,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,309.55,327.00,309.55,324.40,327.00,311.45,,324.10,,,1525,490363.00,45,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6320.05,6494.05,6320.05,6470.70,6494.05,6435.15,,6467.00,,,1061,6854919.00,286,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.36,37.33,35.50,36.30,36.74,36.31,,36.30,,,26086,944759.00,222,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,580.05,600.00,580.05,593.30,593.30,588.55,,592.50,,,10004,5943510.00,831,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,21.49,21.61,21.28,21.36,21.36,21.36,,21.35,,,264992,5666584.00,858,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,18839.95,20000.00,18831.45,19727.40,19727.40,18772.60,,19734.00,,,13368,262197754.00,4122,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,1009.95,1015.10,1000.00,1003.05,1003.05,1010.05,,1003.25,,,416291,418471611.00,11203,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,516.05,521.75,516.05,518.10,516.80,519.05,,517.70,,,6327,3281455.00,458,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,A,,,,,BANCO PRODUCTS (INDIA) LTD.,697.05,702.25,675.70,689.95,689.95,700.05,,690.35,,,98873,68152318.00,6109,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1884.35,1935.00,1872.30,1919.45,1922.00,1865.15,,1922.10,,,5736,10940682.00,665,F1,1,,,,,
2025-09-16,2025-09-16,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3794.00,3795.00,3740.15,3741.55,3740.15,3755.45,,3748.70,,,22,82890.00,22,F1,1,,,,,
