TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-07-28,2025-07-28,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5641.35,5641.35,5523.65,5552.25,5552.25,5645.70,,5546.50,,,23655,131577872.00,4832,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,729.60,741.60,726.35,732.85,732.80,736.75,,733.00,,,20603,15092015.00,1138,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,998.80,1000.00,967.00,972.05,972.05,994.40,,972.30,,,33415,32765631.00,2268,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,32.99,33.44,32.00,32.27,32.27,32.88,,32.27,,,105330,3446510.00,444,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.72,53.72,52.10,52.57,52.95,52.62,,52.57,,,44318,2329741.00,342,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.55,5.77,5.55,5.55,5.55,5.66,,5.59,,,7102,39727.00,15,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.39,5.39,5.07,5.08,5.16,5.17,,5.08,,,21877,114344.00,90,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,8.95,9.48,8.93,9.24,9.36,9.03,,9.24,,,3341,30408.00,27,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,183.45,183.45,171.40,172.50,172.50,182.10,,172.47,,,517818,91363525.00,5570,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,347.70,348.95,343.20,348.90,348.95,361.20,,351.45,,,232,79824.00,9,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6654.00,6733.00,6557.55,6720.75,6707.50,6654.95,,6706.50,,,1076,7158004.00,368,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,38.00,40.00,37.50,37.78,37.95,38.73,,37.78,,,34210,1317530.00,189,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,656.00,656.00,620.00,625.90,627.20,643.70,,625.40,,,7677,4872425.00,851,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,24.63,25.07,23.94,24.08,24.08,25.07,,24.06,,,1159113,28408714.00,3758,F1,1,,,,,
2025-07-28,2025-07-28,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,17630.00,18412.35,17401.00,18217.65,18217.65,17861.10,,18227.00,,,18969,343314413.00,4666,F1,1,,,,,
