TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-08-12,2025-08-12,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5124.80,5124.80,5020.00,5072.15,5068.00,5047.70,,5071.50,,,43462,219848731.00,6690,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,715.95,721.60,706.00,720.55,719.40,707.45,,720.45,,,8768,6284980.00,667,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,960.00,962.30,949.60,955.95,958.00,955.10,,955.45,,,82104,78475367.00,6369,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,32.75,32.75,31.12,31.23,31.30,31.10,,31.23,,,16735,526382.00,159,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,49.03,49.58,48.10,48.50,48.50,49.03,,48.50,,,57938,2820956.00,435,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,5.20,5.25,5.13,5.13,5.13,5.23,,5.13,,,11276,58148.00,62,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.32,5.59,5.16,5.22,5.22,5.30,,5.22,,,15478,81088.00,64,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.33,9.33,9.00,9.25,9.25,8.72,,9.25,,,9428,85938.00,34,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,163.30,166.60,163.00,164.75,164.45,163.30,,164.83,,,74946,12353530.00,994,F1,1,,,,,
2025-08-12,2025-08-12,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,335.20,335.20,335.20,335.20,335.20,319.25,,334.65,,,473,158549.00,12,F1,1,,,,,
