TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-03,2025-02-03,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5460.05,5463.90,5105.05,5199.80,5199.80,5500.15,,5197.40,,,35411,184696778.00,10488,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,671.05,684.85,658.00,677.65,679.00,684.45,,677.75,,,54370,36397545.00,2067,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1077.55,1089.95,1048.55,1067.80,1067.80,1077.30,,1066.80,,,62134,65940063.00,3055,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,49.10,49.99,46.24,48.76,48.76,49.23,,48.76,,,224735,10903306.00,571,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,71.00,71.00,67.00,67.80,67.80,71.22,,67.80,,,67477,4599406.00,687,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.00,9.00,8.62,8.67,8.65,9.07,,8.62,,,14069,124592.00,48,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,6.50,6.60,6.31,6.41,6.41,6.60,,6.41,,,55584,353615.00,123,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.71,11.71,10.70,11.15,11.05,11.58,,11.15,,,3561,39945.00,41,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,159.00,160.65,153.70,155.50,155.50,159.80,,155.35,,,100047,15560736.00,1816,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,382.15,384.85,382.15,384.85,384.85,389.90,,384.85,,,4164,1592930.00,29,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6207.45,6308.30,6136.50,6173.50,6165.00,6210.10,,6178.05,,,3816,23788862.00,2653,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,35.65,38.79,35.65,38.66,38.66,37.24,,38.66,,,60231,2278727.00,349,F1,1,,,,,
2025-02-03,2025-02-03,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,725.40,730.00,707.60,720.35,716.75,711.15,,719.35,,,3467,2486748.00,380,F1,1,,,,,
