TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-07-30,2024-07-30,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,8013.90,8035.00,7822.85,7841.95,7841.95,7973.35,,7843.40,,,3097,24465211.00,778,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,893.25,893.25,876.55,880.60,879.40,880.85,,880.70,,,4203,3709560.00,493,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1654.60,1680.00,1625.00,1649.20,1649.20,1639.10,,1649.95,,,99848,164941835.00,8170,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,69.40,73.95,68.45,69.93,69.93,68.38,,69.93,,,875194,62685435.00,2441,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,112.95,114.75,112.30,112.70,112.70,112.35,,112.70,,,185784,21032200.00,1433,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,9.80,9.95,9.55,9.93,9.93,9.69,,9.82,,,34651,340651.00,78,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,8.34,8.34,8.05,8.18,8.18,8.21,,8.18,,,17084,140091.00,189,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,12.39,12.50,11.32,12.34,12.40,11.91,,12.34,,,58552,716818.00,156,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,233.30,233.70,228.00,229.70,229.40,228.70,,229.63,,,71867,16563873.00,1721,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,207.15,208.55,199.35,202.50,202.55,203.05,,201.11,,,3139,628202.00,48,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7855.25,7880.55,7725.00,7788.50,7788.50,7866.75,,7792.85,,,3237,25276144.00,596,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500028,INE447A01015,ATVPR,XT,,,,,ATV PROJECTS INDIA LTD.,32.39,32.39,32.39,32.39,32.39,31.76,,32.39,,,10234,331479.00,46,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,1048.00,1048.00,1000.00,1009.45,1016.00,1018.15,,1007.65,,,1231,1251553.00,285,F1,1,,,,,
2024-07-30,2024-07-30,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,43.79,45.50,43.26,45.09,45.09,43.67,,45.14,,,6198867,276389455.00,15855,F1,1,,,,,
