TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-06,2024-12-06,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,7559.75,7571.20,7491.05,7546.30,7511.90,7486.05,,7552.35,,,2878,21690848.00,1572,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,842.05,845.55,802.85,812.50,812.50,839.10,,814.05,,,29081,23927038.00,1740,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1338.80,1338.80,1316.00,1330.65,1330.65,1327.35,,1330.65,,,44270,58778521.00,3069,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,57.99,59.00,57.45,58.37,58.37,57.99,,58.37,,,83855,4915339.00,263,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,79.51,80.11,78.20,79.87,79.88,79.16,,79.87,,,33937,2695501.00,491,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,10.60,10.60,10.59,10.60,10.60,10.10,,10.48,,,25831,273807.00,31,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,7.12,7.30,7.08,7.20,7.20,7.15,,7.20,,,86880,621642.00,224,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.24,11.40,10.80,11.32,11.32,11.00,,11.32,,,18182,203070.00,63,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,211.25,219.60,211.25,214.40,214.40,211.80,,214.30,,,157333,33971417.00,1805,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,B,,,,,ASIAN HOTELS (NORTH) LIMITED,223.20,225.70,217.85,224.30,225.70,218.30,,225.40,,,238,53175.00,55,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7420.55,7434.75,7200.20,7354.00,7340.90,7379.70,,7360.15,,,757,5584969.00,357,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,39.37,42.25,38.00,41.02,41.02,38.45,,41.02,,,234513,9619601.00,886,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,799.95,803.75,782.30,800.45,803.75,787.60,,800.15,,,1119,888193.00,181,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,34.03,34.28,33.70,33.82,33.82,33.92,,33.81,,,396724,13474458.00,1662,F1,1,,,,,
2024-12-06,2024-12-06,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,6878.65,6958.65,6830.00,6864.30,6886.00,6878.60,,6862.55,,,1118,7682013.00,344,F1,1,,,,,
