TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-09,2025-05-09,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5070.30,5472.45,5070.30,5443.45,5443.45,5273.45,,5440.50,,,13914,74573491.00,3091,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,770.75,802.20,770.75,797.05,797.05,800.05,,795.85,,,71660,56291111.00,2870,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,932.45,957.50,932.45,954.45,954.45,963.25,,953.90,,,125475,118764043.00,7473,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,34.89,35.40,34.21,35.20,35.25,35.38,,35.20,,,80662,2799484.00,324,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.10,54.89,53.10,53.90,53.77,55.41,,53.90,,,24540,1321267.00,336,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.62,4.62,4.62,4.62,4.62,4.71,,4.54,,,11293,52173.00,9,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.21,4.48,4.21,4.30,4.30,4.41,,4.30,,,72306,311018.00,62,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.50,11.63,10.15,10.41,10.64,10.60,,10.41,,,5475,56765.00,23,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,125.75,127.60,122.50,127.10,127.45,127.15,,126.82,,,32406,4053334.00,579,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,349.00,349.00,349.00,349.00,349.00,352.00,,356.90,,,26,9074.00,6,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6509.10,6797.90,6509.10,6781.10,6773.50,6814.95,,6772.50,,,1787,12007267.00,468,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,29.70,32.84,29.70,30.14,30.25,30.56,,30.14,,,18725,568792.00,188,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,526.00,536.95,522.40,531.20,533.05,537.15,,530.00,,,2737,1447780.00,219,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,17.97,19.35,17.97,19.07,19.07,18.74,,19.12,,,1205606,22308636.00,4631,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,9598.85,9798.50,9384.50,9729.40,9700.00,9707.90,,9713.50,,,10867,104620637.00,2561,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8650.00,8779.80,8605.05,8640.20,8640.20,8818.00,,8641.00,,,23143,200845185.00,4647,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,485.05,548.90,485.05,525.80,525.80,539.20,,525.45,,,15849,8418220.00,895,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,351.00,371.55,348.70,367.95,360.65,368.60,,366.35,,,27579,9954792.00,1000,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1801.05,1864.45,1801.05,1833.05,1850.90,1884.70,,1833.20,,,3248,5930120.00,394,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3984.00,4106.70,3859.05,3922.95,3859.05,4007.05,,3908.60,,,328,1307645.00,107,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4327.95,4339.00,4225.35,4325.20,4322.50,4328.95,,4329.30,,,1153,4947428.00,353,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1199.25,1199.25,1185.00,1196.35,1196.35,1205.35,,1195.80,,,9685,11549332.00,909,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,2900.05,3071.45,2900.05,3058.65,3057.95,3013.70,,3059.00,,,11558,34952042.00,1478,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,305.00,321.80,305.00,315.75,315.75,306.80,,315.85,,,2582661,816039490.00,24308,F1,1,,,,,
2025-05-09,2025-05-09,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,100.75,104.40,100.75,104.00,103.40,103.70,,103.82,,,39253,4027734.00,989,F1,1,,,,,
