TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-06-24,2025-06-24,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5997.80,6065.00,5948.25,6003.00,5989.05,5920.05,,6003.50,,,4665,28068924.00,1485,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,786.30,792.15,783.00,787.40,785.15,786.25,,787.40,,,11186,8806772.00,725,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,979.60,982.80,969.00,971.40,971.40,974.50,,970.80,,,33353,32539557.00,2041,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,35.76,36.30,35.06,35.73,35.73,35.33,,35.73,,,56935,2038635.00,229,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.51,55.94,53.51,54.33,54.40,53.53,,54.33,,,40649,2222279.00,303,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.27,4.27,4.11,4.19,4.19,4.19,,4.18,,,44145,185784.00,61,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.17,5.17,4.36,4.79,4.77,4.99,,4.79,,,60031,280073.00,150,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.25,10.25,9.46,9.85,9.85,9.37,,9.85,,,2524,24970.00,25,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,149.00,151.85,148.25,148.85,148.25,147.35,,148.87,,,40380,6049039.00,735,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,355.00,355.00,355.00,355.00,355.00,350.00,,350.40,,,50,17750.00,1,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6951.00,7036.05,6894.60,6960.15,6960.00,6924.80,,6970.50,,,1230,8562646.00,277,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,36.55,39.95,36.55,39.25,39.50,36.44,,39.25,,,97975,3848630.00,419,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,669.05,703.20,669.05,677.45,679.35,676.05,,679.15,,,15761,10734868.00,1300,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,23.45,23.73,23.23,23.29,23.32,23.10,,23.30,,,440881,10350834.00,1601,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,14446.95,14588.00,13638.90,13714.70,13796.00,14348.70,,13718.00,,,12469,174911809.00,3817,F1,1,,,,,
2025-06-24,2025-06-24,CM,BSE,STK,500034,INE296A01032,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,920.00,935.95,914.45,916.05,916.05,915.50,,916.50,,,1078818,993452523.00,24807,F1,1,,,,,
